INFO: Scrapy 1.8.0 started (bot: scrapybot)
INFO: Versions: lxml 4.4.1.0, libxml2 2.9.9, cssselect 1.1.0, parsel 1.5.2, w3lib 1.21.0, Twisted 19.10.0, Python 3.7.4 (default, Aug  9 2019, 18:34:13) [MSC v.1915 64 bit (AMD64)], pyOpenSSL 19.0.0 (OpenSSL 1.1.1d  10 Sep 2019), cryptography 2.7, Platform Windows-10-10.0.18362-SP0
INFO: Scrapy 1.8.0 started (bot: scrapybot)
INFO: Versions: lxml 4.4.1.0, libxml2 2.9.9, cssselect 1.1.0, parsel 1.5.2, w3lib 1.21.0, Twisted 19.10.0, Python 3.7.4 (default, Aug  9 2019, 18:34:13) [MSC v.1915 64 bit (AMD64)], pyOpenSSL 19.0.0 (OpenSSL 1.1.1d  10 Sep 2019), cryptography 2.7, Platform Windows-10-10.0.18362-SP0
INFO: Overridden settings: {'USER_AGENT': 'Mozilla/4.0 (compatible;                               MSIE    7.0; Windows NT 5.1)'}
INFO: Telnet Password: 39f1fc8b2dd614f4
INFO: Enabled extensions:
['scrapy.extensions.corestats.CoreStats',
 'scrapy.extensions.telnet.TelnetConsole',
 'scrapy.extensions.logstats.LogStats']
DEBUG: loading 793 old ids
DEBUG: in savePage data\\saved_pages\2020-03-04_383469.html
DEBUG: Saved file data\\saved_pages\2020-03-04_383469.html
DEBUG: Crawled (200) <GET https://www.immobilier.ch/fr/louer/appartement/vaud/lausanne/betterhomes-schweiz-ag-611/merveilleux-meuble-bellerive-383670> (referer: https://www.immobilier.ch/fr/carte/louer/appartement-maison/vaud/lausanne/page-2?t=rent&c=1;2&p=c11115&nb=false&gr=1)
DEBUG: in savePage data\\saved_pages\2020-03-04_383670.html
DEBUG: Saved file data\\saved_pages\2020-03-04_383670.html
DEBUG: Crawled (200) <GET https://www.immobilier.ch/fr/louer/appartement/vaud/lausanne/bernard-nicod-siege-400/charmant-appartement-45-pieces-situe-sous-gare-lausanne-383718> (referer: https://www.immobilier.ch/fr/carte/louer/appartement-maison/vaud/lausanne/page-2?t=rent&c=1;2&p=c11115&nb=false&gr=1)
DEBUG: in savePage data\\saved_pages\2020-03-04_383718.html
DEBUG: Saved file data\\saved_pages\2020-03-04_383718.html
DEBUG: Crawled (200) <GET https://www.immobilier.ch/fr/louer/appartement/vaud/lausanne/apleona-real-estate-ag-670/bel-appartement-proche-palais-beaulieu-16042020-383534> (referer: https://www.immobilier.ch/fr/carte/louer/appartement-maison/vaud/lausanne/page-2?t=rent&c=1;2&p=c11115&nb=false&gr=1)
DEBUG: in savePage data\\saved_pages\2020-03-04_383534.html
DEBUG: Saved file data\\saved_pages\2020-03-04_383534.html
DEBUG: Crawled (200) <GET https://www.immobilier.ch/fr/louer/appartement/vaud/lausanne/regie-rhone-geneve-44/logement-2-pieces-visiter-383999> (referer: https://www.immobilier.ch/fr/carte/louer/appartement-maison/vaud/lausanne/page-2?t=rent&c=1;2&p=c11115&nb=false&gr=1)
DEBUG: in savePage data\\saved_pages\2020-03-04_383999.html
DEBUG: Saved file data\\saved_pages\2020-03-04_383999.html
DEBUG: Crawled (200) <GET https://www.immobilier.ch/fr/louer/appartement/vaud/renens/omnia-immobilier-courtage-1232/renens-avenir-commence-quai-ouest-384947> (referer: https://www.immobilier.ch/fr/carte/louer/appartement-maison/vaud/renens/page-3?t=rent&c=1;2&p=c12292&nb=false)
DEBUG: in savePage data\\saved_pages\2020-03-04_384947.html
DEBUG: Saved file data\\saved_pages\2020-03-04_384947.html
DEBUG: Crawled (200) <GET https://www.immobilier.ch/fr/louer/appartement/vaud/lausanne/regie-rhone-geneve-44/charmant-logement-3-pieces-384001> (referer: https://www.immobilier.ch/fr/carte/louer/appartement-maison/vaud/lausanne/page-2?t=rent&c=1;2&p=c11115&nb=false&gr=1)
DEBUG: in savePage data\\saved_pages\2020-03-04_384001.html
DEBUG: Saved file data\\saved_pages\2020-03-04_384001.html
DEBUG: Crawled (200) <GET https://www.immobilier.ch/fr/louer/appartement/vaud/lausanne/naef-immobilier-lausanne-343/appartement-25-pieces-rez-chaussee-383816> (referer: https://www.immobilier.ch/fr/carte/louer/appartement-maison/vaud/lausanne/page-2?t=rent&c=1;2&p=c11115&nb=false&gr=1)
DEBUG: in savePage data\\saved_pages\2020-03-04_383816.html
DEBUG: Saved file data\\saved_pages\2020-03-04_383816.html
DEBUG: Crawled (200) <GET https://www.immobilier.ch/fr/louer/appartement/vaud/lausanne/regie-braun-276/appartement-25-pieces-384015> (referer: https://www.immobilier.ch/fr/carte/louer/appartement-maison/vaud/lausanne/page-2?t=rent&c=1;2&p=c11115&nb=false&gr=1)
DEBUG: in savePage data\\saved_pages\2020-03-04_384015.html
DEBUG: Saved file data\\saved_pages\2020-03-04_384015.html
DEBUG: Crawled (200) <GET https://www.immobilier.ch/fr/louer/appartement/vaud/lausanne/livit-ag-real-estate-management-675/vue-lac-383370> (referer: https://www.immobilier.ch/fr/carte/louer/appartement-maison/vaud/lausanne/page-2?t=rent&c=1;2&p=c11115&nb=false&gr=1)
DEBUG: in savePage data\\saved_pages\2020-03-04_383370.html
DEBUG: Saved file data\\saved_pages\2020-03-04_383370.html
DEBUG: Crawled (200) <GET https://www.immobilier.ch/fr/louer/appartement/vaud/lausanne/rilsa-288/appartement-1-piece-attique-25m2-384046> (referer: https://www.immobilier.ch/fr/carte/louer/appartement-maison/vaud/lausanne/page-2?t=rent&c=1;2&p=c11115&nb=false&gr=1)
DEBUG: in savePage data\\saved_pages\2020-03-04_384046.html
DEBUG: Saved file data\\saved_pages\2020-03-04_384046.html
DEBUG: Crawled (200) <GET https://www.immobilier.ch/fr/louer/appartement/vaud/lausanne/naef-immobilier-lausanne-343/appartement-15pce-sis-4eme-etage-384124> (referer: https://www.immobilier.ch/fr/carte/louer/appartement-maison/vaud/lausanne/page-2?t=rent&c=1;2&p=c11115&nb=false&gr=1)
DEBUG: in savePage data\\saved_pages\2020-03-04_384124.html
DEBUG: Saved file data\\saved_pages\2020-03-04_384124.html
DEBUG: Crawled (200) <GET https://www.immobilier.ch/fr/louer/appartement/vaud/lausanne/regie-couronne-service-location-pully-500/lausanne-appartement-3-pieces-1er-etage-384597> (referer: https://www.immobilier.ch/fr/carte/louer/appartement-maison/vaud/lausanne/page-2?t=rent&c=1;2&p=c11115&nb=false&gr=1)
DEBUG: in savePage data\\saved_pages\2020-03-04_384597.html
DEBUG: Saved file data\\saved_pages\2020-03-04_384597.html
DEBUG: Crawled (200) <GET https://www.immobilier.ch/fr/louer/appartement/vaud/lausanne/rilsa-288/appartements-2-pieces-1-2-rez-1er-2eme-etage-384045> (referer: https://www.immobilier.ch/fr/carte/louer/appartement-maison/vaud/lausanne/page-2?t=rent&c=1;2&p=c11115&nb=false&gr=1)
DEBUG: in savePage data\\saved_pages\2020-03-04_384045.html
DEBUG: Saved file data\\saved_pages\2020-03-04_384045.html
DEBUG: Crawled (200) <GET https://www.immobilier.ch/fr/louer/appartement/vaud/lausanne/homequest-immobilier-852/proche-ecole-hoteliere-magnifique-25-pieces-neuf-384008> (referer: https://www.immobilier.ch/fr/carte/louer/appartement-maison/vaud/lausanne/page-2?t=rent&c=1;2&p=c11115&nb=false&gr=1)
DEBUG: in savePage data\\saved_pages\2020-03-04_384008.html
DEBUG: Saved file data\\saved_pages\2020-03-04_384008.html
DEBUG: Crawled (200) <GET https://www.immobilier.ch/fr/louer/appartement/vaud/lausanne/privamob-463/beau-45-pieces-entierement-agence-balcon-384717> (referer: https://www.immobilier.ch/fr/carte/louer/appartement-maison/vaud/lausanne/page-2?t=rent&c=1;2&p=c11115&nb=false&gr=1)
DEBUG: in savePage data\\saved_pages\2020-03-04_384717.html
DEBUG: Saved file data\\saved_pages\2020-03-04_384717.html
DEBUG: Crawled (200) <GET https://www.immobilier.ch/fr/louer/appartement/vaud/lausanne/regie-braun-276/appartement-25-pieces-384627> (referer: https://www.immobilier.ch/fr/carte/louer/appartement-maison/vaud/lausanne/page-2?t=rent&c=1;2&p=c11115&nb=false&gr=1)
DEBUG: in savePage data\\saved_pages\2020-03-04_384627.html
DEBUG: Saved file data\\saved_pages\2020-03-04_384627.html
DEBUG: Crawled (200) <GET https://www.immobilier.ch/fr/louer/appartement/vaud/renens/omnia-immobilier-courtage-1232/renens-avenir-commence-quai-ouest-384912> (referer: https://www.immobilier.ch/fr/carte/louer/appartement-maison/vaud/renens/page-4?t=rent&c=1;2&p=c12292&nb=false)
DEBUG: in savePage data\\saved_pages\2020-03-04_384912.html
DEBUG: Saved file data\\saved_pages\2020-03-04_384912.html
DEBUG: Crawled (200) <GET https://www.immobilier.ch/fr/louer/appartement/vaud/renens/omnia-immobilier-courtage-1232/renens-avenir-commence-quai-ouest-384913> (referer: https://www.immobilier.ch/fr/carte/louer/appartement-maison/vaud/renens/page-4?t=rent&c=1;2&p=c12292&nb=false)
DEBUG: in savePage data\\saved_pages\2020-03-04_384913.html
DEBUG: Saved file data\\saved_pages\2020-03-04_384913.html
DEBUG: Crawled (200) <GET https://www.immobilier.ch/fr/louer/appartement/vaud/renens/omnia-immobilier-courtage-1232/renens-avenir-commence-quai-ouest-384914> (referer: https://www.immobilier.ch/fr/carte/louer/appartement-maison/vaud/renens/page-4?t=rent&c=1;2&p=c12292&nb=false)
DEBUG: in savePage data\\saved_pages\2020-03-04_384914.html
DEBUG: Saved file data\\saved_pages\2020-03-04_384914.html
DEBUG: Crawled (200) <GET https://www.immobilier.ch/fr/louer/appartement/vaud/renens/omnia-immobilier-courtage-1232/renens-avenir-commence-quai-ouest-384915> (referer: https://www.immobilier.ch/fr/carte/louer/appartement-maison/vaud/renens/page-4?t=rent&c=1;2&p=c12292&nb=false)
DEBUG: in savePage data\\saved_pages\2020-03-04_384915.html
DEBUG: Saved file data\\saved_pages\2020-03-04_384915.html
DEBUG: Crawled (200) <GET https://www.immobilier.ch/fr/louer/appartement/vaud/renens/omnia-immobilier-courtage-1232/renens-avenir-commence-quai-ouest-384916> (referer: https://www.immobilier.ch/fr/carte/louer/appartement-maison/vaud/renens/page-4?t=rent&c=1;2&p=c12292&nb=false)
DEBUG: in savePage data\\saved_pages\2020-03-04_384916.html
DEBUG: Saved file data\\saved_pages\2020-03-04_384916.html
DEBUG: Crawled (200) <GET https://www.immobilier.ch/fr/louer/appartement/vaud/renens/omnia-immobilier-courtage-1232/renens-avenir-commence-quai-ouest-384917> (referer: https://www.immobilier.ch/fr/carte/louer/appartement-maison/vaud/renens/page-4?t=rent&c=1;2&p=c12292&nb=false)
DEBUG: in savePage data\\saved_pages\2020-03-04_384917.html
DEBUG: Saved file data\\saved_pages\2020-03-04_384917.html
DEBUG: Crawled (200) <GET https://www.immobilier.ch/fr/louer/appartement/vaud/renens/omnia-immobilier-courtage-1232/renens-avenir-commence-quai-ouest-384918> (referer: https://www.immobilier.ch/fr/carte/louer/appartement-maison/vaud/renens/page-4?t=rent&c=1;2&p=c12292&nb=false)
DEBUG: in savePage data\\saved_pages\2020-03-04_384918.html
DEBUG: Saved file data\\saved_pages\2020-03-04_384918.html
DEBUG: Crawled (200) <GET https://www.immobilier.ch/fr/carte/louer/appartement-maison/vaud/lausanne/page-3?t=rent&c=1;2&p=c11115&nb=false&gr=1> (referer: https://www.immobilier.ch/fr/carte/louer/appartement-maison/vaud/lausanne/page-2?t=rent&c=1;2&p=c11115&nb=false&gr=1)
DEBUG: parsing page https://www.immobilier.ch/fr/carte/louer/appartement-maison/vaud/lausanne/page-3?t=rent&c=1;2&p=c11115&nb=false&gr=1
DEBUG: found 24 listings 
DEBUG: next page is <class 'str'>
DEBUG: found id 382861
DEBUG: found id 382756
DEBUG: found id 382634
DEBUG: found id -1
DEBUG: sending request for None
DEBUG: next list page is <class 'str'>
DEBUG: found id 382601
DEBUG: found id 382573
DEBUG: found id 382500
DEBUG: found id 382495
DEBUG: found id 382348
DEBUG: found id 382346
DEBUG: found id 382345
DEBUG: found id 382309
DEBUG: found id 382257
DEBUG: found id 382050
DEBUG: found id 381994
DEBUG: sending request for /fr/louer/appartement/vaud/lausanne/bernard-nicod-siege-400/appartement-3-pieces-2eme-etage-lausanne-381994
DEBUG: next list page is <class 'str'>
DEBUG: found id 381979
DEBUG: found id 381953
DEBUG: found id 381938
DEBUG: found id 381902
DEBUG: found id 381901
DEBUG: found id 381886
DEBUG: found id 381876
DEBUG: found id 381859
DEBUG: found id 381846
DEBUG: Crawled (200) <GET https://www.immobilier.ch/fr/louer/appartement/vaud/renens/omnia-immobilier-courtage-1232/renens-avenir-commence-quai-ouest-384920> (referer: https://www.immobilier.ch/fr/carte/louer/appartement-maison/vaud/renens/page-4?t=rent&c=1;2&p=c12292&nb=false)
DEBUG: in savePage data\\saved_pages\2020-03-04_384920.html
DEBUG: Saved file data\\saved_pages\2020-03-04_384920.html
DEBUG: Crawled (200) <GET https://www.immobilier.ch/fr/louer/appartement/vaud/renens/omnia-immobilier-courtage-1232/renens-avenir-commence-quai-ouest-384911> (referer: https://www.immobilier.ch/fr/carte/louer/appartement-maison/vaud/renens/page-4?t=rent&c=1;2&p=c12292&nb=false)
DEBUG: in savePage data\\saved_pages\2020-03-04_384911.html
DEBUG: Saved file data\\saved_pages\2020-03-04_384911.html
DEBUG: Crawled (200) <GET https://www.immobilier.ch/fr/louer/appartement/vaud/renens/omnia-immobilier-courtage-1232/renens-avenir-commence-quai-ouest-384923> (referer: https://www.immobilier.ch/fr/carte/louer/appartement-maison/vaud/renens/page-4?t=rent&c=1;2&p=c12292&nb=false)
DEBUG: in savePage data\\saved_pages\2020-03-04_384923.html
DEBUG: Saved file data\\saved_pages\2020-03-04_384923.html
DEBUG: Crawled (200) <GET https://www.immobilier.ch/fr/louer/appartement/vaud/ecublens/regie-croset-404/appartement-45-pieces-1er-etage-383551> (referer: https://www.immobilier.ch/fr/carte/louer/appartement-maison/vaud/ecublens/page-1?t=rent&c=1;2&p=c10033&nb=false&gr=1)
DEBUG: in savePage data\\saved_pages\2020-03-04_383551.html
DEBUG: Saved file data\\saved_pages\2020-03-04_383551.html
DEBUG: Crawled (200) <GET https://www.immobilier.ch/fr/louer/appartement/vaud/renens/omnia-immobilier-courtage-1232/renens-avenir-commence-quai-ouest-384925> (referer: https://www.immobilier.ch/fr/carte/louer/appartement-maison/vaud/renens/page-4?t=rent&c=1;2&p=c12292&nb=false)
DEBUG: in savePage data\\saved_pages\2020-03-04_384925.html
DEBUG: Saved file data\\saved_pages\2020-03-04_384925.html
DEBUG: Crawled (200) <GET https://www.immobilier.ch/fr/louer/appartement/vaud/renens/omnia-immobilier-courtage-1232/renens-avenir-commence-quai-ouest-384926> (referer: https://www.immobilier.ch/fr/carte/louer/appartement-maison/vaud/renens/page-4?t=rent&c=1;2&p=c12292&nb=false)
DEBUG: in savePage data\\saved_pages\2020-03-04_384926.html
DEBUG: Saved file data\\saved_pages\2020-03-04_384926.html
DEBUG: Crawled (200) <GET https://www.immobilier.ch/fr/louer/appartement/vaud/renens/omnia-immobilier-courtage-1232/renens-avenir-commence-quai-ouest-384919> (referer: https://www.immobilier.ch/fr/carte/louer/appartement-maison/vaud/renens/page-4?t=rent&c=1;2&p=c12292&nb=false)
DEBUG: in savePage data\\saved_pages\2020-03-04_384919.html
DEBUG: Saved file data\\saved_pages\2020-03-04_384919.html
DEBUG: Crawled (200) <GET https://www.immobilier.ch/fr/louer/appartement/vaud/lausanne/livit-ag-real-estate-management-675/logement-rafraichi-jardin-382903> (referer: https://www.immobilier.ch/fr/carte/louer/appartement-maison/vaud/lausanne/page-2?t=rent&c=1;2&p=c11115&nb=false&gr=1)
DEBUG: in savePage data\\saved_pages\2020-03-04_382903.html
DEBUG: Saved file data\\saved_pages\2020-03-04_382903.html
DEBUG: Crawled (200) <GET https://www.immobilier.ch/fr/louer/appartement/vaud/renens/omnia-immobilier-courtage-1232/renens-avenir-commence-quai-ouest-384924> (referer: https://www.immobilier.ch/fr/carte/louer/appartement-maison/vaud/renens/page-4?t=rent&c=1;2&p=c12292&nb=false)
DEBUG: in savePage data\\saved_pages\2020-03-04_384924.html
DEBUG: Saved file data\\saved_pages\2020-03-04_384924.html
DEBUG: Crawled (200) <GET https://www.immobilier.ch/fr/louer/appartement/vaud/ecublens/apleona-real-estate-ag-670/grand-15-piece-proximite-gare-renens-385368> (referer: https://www.immobilier.ch/fr/carte/louer/appartement-maison/vaud/ecublens/page-1?t=rent&c=1;2&p=c10033&nb=false&gr=1)
DEBUG: in savePage data\\saved_pages\2020-03-04_385368.html
DEBUG: Saved file data\\saved_pages\2020-03-04_385368.html
DEBUG: Crawled (200) <GET https://www.immobilier.ch/fr/carte/louer/appartement-maison/vaud/renens/page-5?t=rent&c=1;2&p=c12292&nb=false> (referer: https://www.immobilier.ch/fr/carte/louer/appartement-maison/vaud/renens/page-4?t=rent&c=1;2&p=c12292&nb=false)
DEBUG: parsing page https://www.immobilier.ch/fr/carte/louer/appartement-maison/vaud/renens/page-5?t=rent&c=1;2&p=c12292&nb=false
DEBUG: found 24 listings 
DEBUG: next page is <class 'str'>
DEBUG: found id 381306
DEBUG: found id 381162
DEBUG: found id 381126
DEBUG: found id -1
DEBUG: sending request for None
DEBUG: next list page is <class 'str'>
DEBUG: found id 380306
DEBUG: found id 380283
DEBUG: found id 379868
DEBUG: found id 379231
DEBUG: found id 379229
DEBUG: found id 378158
DEBUG: found id 376580
DEBUG: found id 375583
DEBUG: found id 374889
DEBUG: found id 374351
DEBUG: found id 373451
DEBUG: found id 370293
DEBUG: found id 370274
DEBUG: found id 370257
DEBUG: found id 369854
DEBUG: found id 369737
DEBUG: found id 369283
DEBUG: found id 366943
DEBUG: found id 365008
DEBUG: found id 365007
DEBUG: Crawled (200) <GET https://www.immobilier.ch/fr/carte/louer/appartement-maison/vaud/prilly/page-2?t=rent&c=1;2&p=c12211&nb=false&gr=1> (referer: https://www.immobilier.ch/fr/carte/louer/appartement-maison/vaud/prilly/page-1?t=rent&c=1;2&p=c12211&nb=false&gr=1)
DEBUG: parsing page https://www.immobilier.ch/fr/carte/louer/appartement-maison/vaud/prilly/page-2?t=rent&c=1;2&p=c12211&nb=false&gr=1
DEBUG: found 5 listings 
DEBUG: found id 221153
DEBUG: found id 202765
DEBUG: found id 33744
DEBUG: found id -1
DEBUG: sending request for None
DEBUG: next list page is <class 'str'>
DEBUG: found id 27619
DEBUG: Crawled (200) <GET https://www.immobilier.ch/fr/louer/appartement/vaud/renens/omnia-immobilier-courtage-1232/renens-avenir-commence-quai-ouest-385481> (referer: https://www.immobilier.ch/fr/carte/louer/appartement-maison/vaud/renens/page-1?t=rent&c=1;2&p=c12292&nb=false)
DEBUG: in savePage data\\saved_pages\2020-03-04_385481.html
DEBUG: Saved file data\\saved_pages\2020-03-04_385481.html
DEBUG: Crawled (200) <GET https://www.immobilier.ch/fr/louer/appartement/vaud/renens/omnia-immobilier-courtage-1232/renens-avenir-commence-quai-ouest-384927> (referer: https://www.immobilier.ch/fr/carte/louer/appartement-maison/vaud/renens/page-4?t=rent&c=1;2&p=c12292&nb=false)
DEBUG: in savePage data\\saved_pages\2020-03-04_384927.html
DEBUG: Saved file data\\saved_pages\2020-03-04_384927.html
DEBUG: Crawled (200) <GET https://www.immobilier.ch/fr/louer/appartement/vaud/renens/omnia-immobilier-courtage-1232/renens-avenir-commence-quai-ouest-385482> (referer: https://www.immobilier.ch/fr/carte/louer/appartement-maison/vaud/renens/page-1?t=rent&c=1;2&p=c12292&nb=false)
DEBUG: in savePage data\\saved_pages\2020-03-04_385482.html
DEBUG: Saved file data\\saved_pages\2020-03-04_385482.html
DEBUG: Crawled (200) <GET https://www.immobilier.ch/fr/louer/appartement/vaud/renens/omnia-immobilier-courtage-1232/renens-avenir-commence-quai-ouest-384921> (referer: https://www.immobilier.ch/fr/carte/louer/appartement-maison/vaud/renens/page-4?t=rent&c=1;2&p=c12292&nb=false)
DEBUG: in savePage data\\saved_pages\2020-03-04_384921.html
DEBUG: Saved file data\\saved_pages\2020-03-04_384921.html
DEBUG: Crawled (200) <GET https://www.immobilier.ch/fr/louer/appartement/vaud/renens/omnia-immobilier-courtage-1232/renens-avenir-commence-quai-ouest-384944> (referer: https://www.immobilier.ch/fr/carte/louer/appartement-maison/vaud/renens/page-3?t=rent&c=1;2&p=c12292&nb=false)
DEBUG: in savePage data\\saved_pages\2020-03-04_384944.html
DEBUG: Saved file data\\saved_pages\2020-03-04_384944.html
DEBUG: Crawled (200) <GET https://www.immobilier.ch/fr/louer/appartement/vaud/renens/omnia-immobilier-courtage-1232/renens-avenir-commence-quai-ouest-384922> (referer: https://www.immobilier.ch/fr/carte/louer/appartement-maison/vaud/renens/page-4?t=rent&c=1;2&p=c12292&nb=false)
DEBUG: in savePage data\\saved_pages\2020-03-04_384922.html
DEBUG: Saved file data\\saved_pages\2020-03-04_384922.html
DEBUG: Crawled (200) <GET https://www.immobilier.ch/fr/louer/appartement/vaud/renens/omnia-immobilier-courtage-1232/renens-avenir-commence-quai-ouest-385484> (referer: https://www.immobilier.ch/fr/carte/louer/appartement-maison/vaud/renens/page-1?t=rent&c=1;2&p=c12292&nb=false)
DEBUG: in savePage data\\saved_pages\2020-03-04_385484.html
DEBUG: Saved file data\\saved_pages\2020-03-04_385484.html
DEBUG: Crawled (200) <GET https://www.immobilier.ch/fr/louer/appartement/vaud/renens/omnia-immobilier-courtage-1232/renens-avenir-commence-quai-ouest-385483> (referer: https://www.immobilier.ch/fr/carte/louer/appartement-maison/vaud/renens/page-1?t=rent&c=1;2&p=c12292&nb=false)
DEBUG: in savePage data\\saved_pages\2020-03-04_385483.html
DEBUG: Saved file data\\saved_pages\2020-03-04_385483.html
DEBUG: Crawled (200) <GET https://www.immobilier.ch/fr/louer/appartement/vaud/renens/omnia-immobilier-courtage-1232/renens-avenir-commence-quai-ouest-385486> (referer: https://www.immobilier.ch/fr/carte/louer/appartement-maison/vaud/renens/page-1?t=rent&c=1;2&p=c12292&nb=false)
DEBUG: in savePage data\\saved_pages\2020-03-04_385486.html
DEBUG: Saved file data\\saved_pages\2020-03-04_385486.html
DEBUG: Crawled (200) <GET https://www.immobilier.ch/fr/carte/louer/appartement-maison/vaud/renens/page-6?t=rent&c=1;2&p=c12292&nb=false> (referer: https://www.immobilier.ch/fr/carte/louer/appartement-maison/vaud/renens/page-5?t=rent&c=1;2&p=c12292&nb=false)
DEBUG: parsing page https://www.immobilier.ch/fr/carte/louer/appartement-maison/vaud/renens/page-6?t=rent&c=1;2&p=c12292&nb=false
DEBUG: found 24 listings 
DEBUG: next page is <class 'str'>
DEBUG: found id 365006
DEBUG: found id 365005
DEBUG: found id 364997
DEBUG: found id -1
DEBUG: sending request for None
DEBUG: next list page is <class 'str'>
DEBUG: found id 364996
DEBUG: found id 364995
DEBUG: found id 364994
DEBUG: found id 362529
DEBUG: found id 362375
DEBUG: found id 361861
DEBUG: found id 353366
DEBUG: found id 348773
DEBUG: found id 345908
DEBUG: found id 345757
DEBUG: found id 340890
DEBUG: found id 332713
DEBUG: found id 330663
DEBUG: found id 326797
DEBUG: found id 326796
DEBUG: found id 315941
DEBUG: found id 314202
DEBUG: found id 310847
DEBUG: found id 309528
DEBUG: found id 308215
DEBUG: Crawled (200) <GET https://www.immobilier.ch/fr/louer/appartement/vaud/ecublens/regie-croset-404/comprenant-hall-entree-2-chambres-sejour-cuisine-agencee-lave-vaisselle-salle-bains-wc-273363> (referer: https://www.immobilier.ch/fr/carte/louer/appartement-maison/vaud/ecublens/page-2?t=rent&c=1;2&p=c10033&nb=false&gr=1)
DEBUG: in savePage data\\saved_pages\2020-03-04_273363.html
DEBUG: Saved file data\\saved_pages\2020-03-04_273363.html
DEBUG: Crawled (200) <GET https://www.immobilier.ch/fr/carte/louer/appartement-maison/vaud/renens/page-7?t=rent&c=1;2&p=c12292&nb=false> (referer: https://www.immobilier.ch/fr/carte/louer/appartement-maison/vaud/renens/page-6?t=rent&c=1;2&p=c12292&nb=false)
DEBUG: parsing page https://www.immobilier.ch/fr/carte/louer/appartement-maison/vaud/renens/page-7?t=rent&c=1;2&p=c12292&nb=false
DEBUG: found 16 listings 
DEBUG: found id 289054
DEBUG: found id 288918
DEBUG: found id 288515
DEBUG: found id -1
DEBUG: sending request for None
DEBUG: next list page is <class 'str'>
DEBUG: found id 281978
DEBUG: found id 276152
DEBUG: found id 263800
DEBUG: found id 260683
DEBUG: found id 241641
DEBUG: found id 178085
DEBUG: found id 125057
DEBUG: found id 94795
DEBUG: found id 38103
DEBUG: found id 36354
DEBUG: found id 35849
DEBUG: found id 11748
DEBUG: Crawled (200) <GET https://www.immobilier.ch/fr/louer/appartement/vaud/renens/omnia-immobilier-courtage-1232/renens-avenir-commence-quai-ouest-385485> (referer: https://www.immobilier.ch/fr/carte/louer/appartement-maison/vaud/renens/page-1?t=rent&c=1;2&p=c12292&nb=false)
DEBUG: in savePage data\\saved_pages\2020-03-04_385485.html
DEBUG: Saved file data\\saved_pages\2020-03-04_385485.html
DEBUG: Crawled (200) <GET https://www.immobilier.ch/fr/louer/appartement/vaud/renens/omnia-immobilier-courtage-1232/renens-avenir-commence-quai-ouest-385490> (referer: https://www.immobilier.ch/fr/carte/louer/appartement-maison/vaud/renens/page-1?t=rent&c=1;2&p=c12292&nb=false)
DEBUG: in savePage data\\saved_pages\2020-03-04_385490.html
DEBUG: Saved file data\\saved_pages\2020-03-04_385490.html
DEBUG: Crawled (200) <GET https://www.immobilier.ch/fr/louer/appartement/vaud/renens/omnia-immobilier-courtage-1232/renens-avenir-commence-quai-ouest-385489> (referer: https://www.immobilier.ch/fr/carte/louer/appartement-maison/vaud/renens/page-1?t=rent&c=1;2&p=c12292&nb=false)
DEBUG: in savePage data\\saved_pages\2020-03-04_385489.html
DEBUG: Saved file data\\saved_pages\2020-03-04_385489.html
DEBUG: Crawled (200) <GET https://www.immobilier.ch/fr/carte/louer/appartement-maison/vaud/lausanne/page-4?t=rent&c=1;2&p=c11115&nb=false&gr=1> (referer: https://www.immobilier.ch/fr/carte/louer/appartement-maison/vaud/lausanne/page-3?t=rent&c=1;2&p=c11115&nb=false&gr=1)
DEBUG: parsing page https://www.immobilier.ch/fr/carte/louer/appartement-maison/vaud/lausanne/page-4?t=rent&c=1;2&p=c11115&nb=false&gr=1
DEBUG: found 24 listings 
DEBUG: next page is <class 'str'>
DEBUG: found id 381825
DEBUG: found id 381402
DEBUG: found id 381401
DEBUG: found id -1
DEBUG: sending request for None
DEBUG: next list page is <class 'str'>
DEBUG: found id 381399
DEBUG: found id 381214
DEBUG: found id 381198
DEBUG: found id 381175
DEBUG: found id 381137
DEBUG: found id 381053
DEBUG: found id 380941
DEBUG: found id 380938
DEBUG: found id 380829
DEBUG: found id 380768
DEBUG: found id 380735
DEBUG: found id 380713
DEBUG: found id 380700
DEBUG: found id 380693
DEBUG: found id 380619
DEBUG: found id 380526
DEBUG: found id 380311
DEBUG: found id 380296
DEBUG: found id 380288
DEBUG: found id 380270
DEBUG: Crawled (200) <GET https://www.immobilier.ch/fr/louer/appartement/vaud/lausanne/bernard-nicod-siege-400/appartement-3-pieces-2eme-etage-lausanne-381994> (referer: https://www.immobilier.ch/fr/carte/louer/appartement-maison/vaud/lausanne/page-3?t=rent&c=1;2&p=c11115&nb=false&gr=1)
DEBUG: in savePage data\\saved_pages\2020-03-04_381994.html
DEBUG: Saved file data\\saved_pages\2020-03-04_381994.html
INFO: Crawled 157 pages (at 83 pages/min), scraped 0 items (at 0 items/min)
DEBUG: Crawled (200) <GET https://www.immobilier.ch/fr/carte/louer/appartement-maison/vaud/lausanne/page-5?t=rent&c=1;2&p=c11115&nb=false&gr=1> (referer: https://www.immobilier.ch/fr/carte/louer/appartement-maison/vaud/lausanne/page-4?t=rent&c=1;2&p=c11115&nb=false&gr=1)
